2020-09-08 17:54:37.077634|26.9|27.7|944.5
2020-09-08 17:54:42.208870|26.8|27.5|944.5
2020-09-08 17:54:47.338817|26.8|27.6|944.5
2020-09-08 17:54:52.461421|26.8|27.6|944.5
2020-09-08 17:54:57.590673|26.9|27.8|944.5
2020-09-08 17:55:02.719294|26.9|28.0|944.5
2020-09-08 17:55:07.848429|26.9|28.0|944.4
2020-09-08 17:55:12.978225|26.9|27.5|944.4
2020-09-08 17:55:18.110387|26.9|27.7|944.4
2020-09-08 17:55:23.243240|26.9|27.6|944.5
2020-09-08 17:55:28.373365|26.9|27.8|944.5
2020-09-08 17:55:33.502418|26.9|28.0|944.5
2020-09-08 17:55:38.635083|26.9|27.9|944.5
2020-09-08 17:55:43.767600|26.9|27.8|944.5
2020-09-08 17:55:48.896626|26.8|28.2|944.5
2020-09-08 17:55:54.034233|26.9|27.8|944.5
2020-09-08 17:55:59.168552|26.9|27.8|944.4
2020-09-08 17:56:04.296117|26.9|27.9|944.5
2020-09-08 17:56:09.425204|26.9|27.7|944.5
2020-09-08 17:56:14.554629|26.9|28.4|944.4
2020-09-08 17:56:19.683794|26.8|28.6|944.5
2020-09-08 17:56:24.812101|26.8|28.2|944.5
2020-09-08 17:56:29.941653|26.9|27.8|944.5
2020-09-08 17:56:35.080764|26.9|27.9|944.5
2020-09-08 17:56:40.208832|26.9|27.7|944.5
2020-09-08 17:56:45.338077|26.8|28.2|944.4
2020-09-08 17:56:50.465290|26.8|28.1|944.5
2020-09-08 17:56:55.597330|26.8|27.8|944.4
2020-09-08 17:57:00.726388|26.8|27.7|944.5
2020-09-08 17:57:05.855395|26.8|27.7|944.5
2020-09-08 17:57:10.986146|26.8|27.9|944.4
2020-09-08 17:57:16.120549|26.8|27.7|944.5
2020-09-08 17:57:21.248878|26.8|27.8|944.5
2020-09-08 17:57:26.378931|26.8|27.8|944.5
2020-09-08 17:57:31.507900|26.8|27.6|944.5
2020-09-08 17:57:36.636569|26.8|28.1|944.5
2020-09-08 17:57:41.764667|26.8|27.5|944.5
2020-09-08 17:57:46.893838|26.8|27.8|944.5
2020-09-08 17:57:52.032969|26.8|27.9|944.5
2020-09-08 17:57:57.167317|26.8|27.7|944.5
2020-09-08 17:58:02.300363|26.8|27.8|944.5
2020-09-08 17:58:07.428848|26.8|28.6|944.5
2020-09-08 17:58:12.560508|26.8|28.2|944.5
2020-09-08 17:58:17.689586|26.8|28.0|944.5
2020-09-08 17:58:22.818060|26.8|27.6|944.5
2020-09-08 17:58:27.947578|26.8|27.8|944.4
2020-09-08 17:58:33.072083|26.8|27.7|944.4
2020-09-08 17:58:38.198905|26.8|27.7|944.5
2020-09-08 17:58:43.328817|26.8|27.7|944.5
2020-09-08 17:58:48.458051|26.7|27.6|944.5
2020-09-08 17:58:53.587061|26.7|27.9|944.5
2020-09-08 17:58:58.714002|26.7|27.7|944.5
2020-09-08 17:59:03.845990|26.7|27.8|944.5
2020-09-08 17:59:08.974763|26.7|28.0|944.5
2020-09-08 17:59:14.105220|26.8|28.5|944.5
2020-09-08 17:59:19.237427|26.8|28.3|944.5
2020-09-08 17:59:24.366737|26.8|28.7|944.5
2020-09-08 17:59:29.495401|26.8|28.5|944.5
2020-09-08 17:59:34.624842|26.8|28.4|944.5
2020-09-08 17:59:39.754356|26.8|28.5|944.5
2020-09-08 17:59:44.882690|26.7|28.4|944.4
2020-09-08 17:59:50.012897|26.8|28.4|944.5
2020-09-08 17:59:55.146505|26.7|28.4|944.4
2020-09-08 18:00:00.276043|26.7|28.2|944.5
2020-09-08 18:00:05.405194|26.7|28.3|944.5
2020-09-08 18:00:10.534079|26.7|28.1|944.4
2020-09-08 18:00:15.666645|26.7|28.4|944.5
2020-09-08 18:00:20.797787|26.7|28.2|944.5
2020-09-08 18:00:25.926607|26.7|28.0|944.4
2020-09-08 18:00:31.059742|26.7|28.0|944.5
2020-09-08 18:00:36.198901|26.7|28.4|944.5
2020-09-08 18:00:41.324670|26.7|28.6|944.4
2020-09-08 18:00:46.454041|26.7|28.6|944.5
2020-09-08 18:00:51.583770|26.7|28.4|944.5
2020-09-08 18:00:56.711217|26.7|28.4|944.4
2020-09-08 18:01:01.845567|26.7|28.2|944.5
2020-09-08 18:01:06.978588|26.7|28.1|944.5
2020-09-08 18:01:12.112468|26.7|28.3|944.5
2020-09-08 18:01:17.246508|26.7|28.4|944.5
2020-09-08 18:01:22.375283|26.7|28.3|944.5
2020-09-08 18:01:27.504426|26.7|28.5|944.4
2020-09-08 18:01:32.633625|26.7|28.5|944.5
